year,employees_start,employees_end,new_hires,net_change,hiring_rate_pct,attrition_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,layoff_pct_log,layoff_pct_next_log,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter),fed_rate,sp500_return,recession
2018,16000,22263,6743,6263,42.1,3.0,11.27,16.7,2.9,3.9,1.3862943611198906,1.3852944452991405,39.14375,14.018711018711018,704375.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.5,-4.4,0.0
2019,22263,26900,5304,4637,23.8,3.0,14.15,48.6,2.3,3.7,1.3852944452991405,2.691558073181226,20.82828010600548,7.940119760479042,635583.7039033374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.75,31.5,0.0
2020,26900,23200,0,-3700,0.0,13.8,11.14,-8.5,-2.8,8.1,2.691558073181226,1.3862943611198906,-13.754646840148698,0.0,414126.3940520446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,18.4,1.0
2021,23200,29300,6796,6100,29.3,3.0,17.46,17.6,5.8,5.4,1.3862943611198906,1.9459101490553132,26.29310344827586,9.750358680057388,752586.2068965518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,28.7,0.0
2022,29300,32200,4658,2900,15.9,6.0,31.88,-32.5,1.9,3.6,1.9459101490553132,1.9459101490553132,9.897610921501707,2.6480955088118248,1088054.6075085325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.5,-18.1,0.0
2023,32200,32200,1932,0,6.0,6.0,37.28,91.6,2.5,3.7,1.9459101490553132,1.3862943611198906,0.0,0.999482669425763,1157763.9751552795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.5,26.3,0.0
2024,32200,33500,2266,1300,7.0,3.0,43.0,-5.2,2.8,4.1,1.3862943611198906,1.3862943611198906,4.037267080745342,2.343329886246122,1335403.7267080746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.5,25.0,0.0
2006,8,10,2,2,25.0,0.0,0.0,-28.7,2.8,4.6,0.0,0.0,25.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5.25,15.8,0.0
2007,10,20,10,10,100.0,0.0,0.0,-17.6,2.0,4.6,0.0,1.791759469228055,100.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.25,5.5,0.0
2008,20,50,31,30,155.0,5.0,0.0,-21.4,0.1,5.8,1.791759469228055,2.1972245773362196,150.0,15.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,-37.0,1.0
2009,50,150,104,100,208.0,8.0,0.02,29.0,-2.6,9.3,2.1972245773362196,1.2992829841302609,200.0,20.8,400000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,26.5,1.0
2010,150,300,154,150,102.7,2.7,0.03,-26.5,2.7,9.6,1.2992829841302609,1.3862943611198906,100.0,30.8,200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,15.1,0.0
2011,300,600,309,300,103.0,3.0,0.11,-20.0,1.6,8.9,1.3862943611198906,1.3862943611198906,100.0,30.9,366666.6666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,2.1,0.0
2012,600,900,318,300,53.0,3.0,0.32,-27.1,2.3,8.1,1.3862943611198906,1.3862943611198906,50.0,16.736842105263158,533333.3333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,16.0,0.0
2013,900,2300,1427,1400,158.6,3.0,0.66,24.9,1.8,7.4,1.3862943611198906,1.3862943611198906,155.55555555555557,50.964285714285715,733333.3333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,32.4,0.0
2014,2300,3300,1069,1000,46.5,3.0,1.4,-0.0,2.5,6.2,1.3862943611198906,1.3862943611198906,43.47826086956522,15.271428571428572,608695.6521739131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,13.7,0.0
2015,3300,3900,699,600,21.2,3.0,2.22,-6.7,2.9,5.3,1.3862943611198906,2.211369084722384,18.181818181818183,6.99,672727.2727272727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5,1.4,0.0
2016,3900,3583,0,-317,0.0,8.1,2.53,10.7,1.6,4.9,2.211369084722384,2.458679578351804,-8.128205128205128,0.0,648717.9487179487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.75,12.0,0.0
2017,3583,3200,0,-383,0.0,10.7,2.44,-12.4,2.4,4.4,2.458679578351804,1.3862943611198906,-10.689366452693273,0.0,680993.5807982138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.5,21.8,0.0
2018,3200,3900,796,700,24.9,3.0,3.04,26.8,2.9,3.9,1.3862943611198906,1.3862943611198906,21.875,8.206185567010309,950000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.5,-4.4,0.0
2019,3900,4900,1117,1000,28.6,3.0,3.46,8.7,2.3,3.7,1.3862943611198906,1.3862943611198906,25.64102564102564,9.466101694915254,887179.4871794871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.75,31.5,0.0
2020,4900,5800,1047,900,21.4,3.0,3.72,54.6,-2.8,8.1,1.3862943611198906,1.3862943611198906,18.367346938775512,7.074324324324325,759183.6734693878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,18.4,1.0
2021,5800,7500,1874,1700,32.3,3.0,5.08,36.4,5.8,5.4,1.3862943611198906,1.9459101490553132,29.310344827586203,10.708571428571428,875862.0689655172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.25,28.7,0.0
2022,7500,8000,950,500,12.7,6.0,4.4,-45.8,1.9,3.6,1.9459101490553132,4.409763389645481,6.666666666666667,2.106430155210643,586666.6666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,-18.1,0.0
2023,8000,1500,0,-6500,0.0,81.2,3.4,22.0,2.5,3.7,4.409763389645481,1.3862943611198906,-81.25,0.0,425000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5.5,26.3,0.0
2024,1500,1600,145,100,9.7,3.0,3.8,46.0,2.8,4.1,1.3862943611198906,1.3862943611198906,6.666666666666667,3.152173913043478,2533333.3333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.5,25.0,0.0
