year,employees_start,new_hires,hiring_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,is_estimated,confidence_level,layoff_pct,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,layoff_pct_lag1,employees_start_lag1,revenue_billions_usd_lag1,stock_price_change_pct_lag1,new_hires_lag1,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter)
2020,26900,0,0.0,11.14,-8.5,-2.8,8.1,0,1,13.754646840148698,-13.754646840148698,0.0,414126.3940520446,2.996002335713965,22263.0,14.15,48.6,5304.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,23200,6796,29.3,17.46,17.6,5.8,5.4,0,1,3.0,26.29310344827586,9.750358680057388,752586.2068965518,13.754646840148698,26900.0,11.14,-8.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,29300,4658,15.9,31.88,-32.5,1.9,3.6,0,1,6.0,9.897610921501707,2.6480955088118248,1088054.6075085325,3.0,23200.0,17.46,17.6,6796.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,32200,1932,6.0,37.28,91.6,2.5,3.7,0,1,6.0,0.0,0.999482669425763,1157763.9751552795,6.0,29300.0,31.88,-32.5,4658.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,32200,2266,7.0,43.0,-5.2,2.8,4.1,1,0,3.0,4.037267080745342,2.343329886246122,1335403.7267080746,6.0,32200.0,37.28,91.6,1932.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025,33500,2005,6.0,48.0,24.1,2.3,4.2,1,0,3.0,2.9850746268656714,1.9930417495029822,1432835.8208955224,3.0,32200.0,43.0,-5.2,2266.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,8,2,25.0,0.0,-28.7,2.8,4.6,0,0,0.0,25.0,2.0,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,10,10,100.0,0.0,-17.6,2.0,4.6,0,0,0.0,100.0,10.0,0.0,0.0,8.0,0.0,-28.7,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,20,31,155.0,0.0,-21.4,0.1,5.8,0,0,5.0,150.0,15.5,0.0,0.0,10.0,0.0,-17.6,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,50,104,208.0,0.02,29.0,-2.6,9.3,0,0,8.0,200.0,20.8,400000.0,5.0,20.0,0.0,-21.4,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,150,154,102.7,0.03,-26.5,2.7,9.6,0,1,2.666666666666667,100.0,30.8,200000.0,8.0,50.0,0.02,29.0,104.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,300,309,103.0,0.11,-20.0,1.6,8.9,0,1,3.0,100.0,30.9,366666.6666666667,2.666666666666667,150.0,0.03,-26.5,154.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,600,318,53.0,0.32,-27.1,2.3,8.1,0,1,3.0,50.0,16.736842105263158,533333.3333333334,3.0,300.0,0.11,-20.0,309.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,900,1427,158.6,0.66,24.9,1.8,7.4,0,1,3.0,155.55555555555557,50.964285714285715,733333.3333333334,3.0,600.0,0.32,-27.1,318.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,2300,1069,46.5,1.4,-0.0,2.5,6.2,0,1,3.0,43.47826086956522,15.271428571428572,608695.6521739131,3.0,900.0,0.66,24.9,1427.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,3300,699,21.2,2.22,-6.7,2.9,5.3,0,1,3.0,18.181818181818183,6.99,672727.2727272727,3.0,2300.0,1.4,-0.0,1069.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016,3900,0,0.0,2.53,10.7,1.6,4.9,0,1,8.128205128205128,-8.128205128205128,0.0,648717.9487179487,3.0,3300.0,2.22,-6.7,699.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017,3583,0,0.0,2.44,-12.4,2.4,4.4,0,1,10.689366452693273,-10.689366452693273,0.0,680993.5807982138,8.128205128205128,3900.0,2.53,10.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,3200,796,24.9,3.04,26.8,2.9,3.9,0,1,3.0,21.875,8.206185567010309,950000.0,10.689366452693273,3583.0,2.44,-12.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,3900,1117,28.6,3.46,8.7,2.3,3.7,0,1,3.0,25.64102564102564,9.466101694915254,887179.4871794871,3.0,3200.0,3.04,26.8,796.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020,4900,1047,21.4,3.72,54.6,-2.8,8.1,0,1,3.0,18.367346938775512,7.074324324324325,759183.6734693878,3.0,3900.0,3.46,8.7,1117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,5800,1874,32.3,5.08,36.4,5.8,5.4,0,1,3.0,29.310344827586203,10.708571428571428,875862.0689655172,3.0,4900.0,3.72,54.6,1047.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022,7500,950,12.7,4.4,-45.8,1.9,3.6,0,1,6.0,6.666666666666667,2.106430155210643,586666.6666666666,3.0,5800.0,5.08,36.4,1874.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,8000,0,0.0,3.4,22.0,2.5,3.7,0,1,81.25,-81.25,0.0,425000.0,6.0,7500.0,4.4,-45.8,950.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,1500,145,9.7,3.8,46.0,2.8,4.1,1,0,3.0,6.666666666666667,3.152173913043478,2533333.3333333335,81.25,8000.0,3.4,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025,1600,148,9.2,4.2,-1.3,2.3,4.2,1,0,3.0,6.25,3.020408163265306,2625000.0,3.0,1500.0,3.8,46.0,145.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
